bookID,title,authors,average_rating,valor,publication_date,publisher,units
9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,4.08,517,8/1/2006,W. W. Norton & Company,9
9125,The Picture of Dorian Gray,Oscar Wilde/Joseph Bristow,4.08,229,11/1/2006,Oxford University Press  USA,4
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,3.95,265,6/22/2000,Columbia University Press,5
9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.38,176,6/1/1982,Dover Publications,3
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,Eliza Gaynor Minden,4.35,333,10/11/2005,Touchstone,6
9143,Ballet Class,John         Green/Caroline Denzler,3.77,48,7/2/1997,Dover Publications,0
9144,NYC Ballet Workout,Peter Martins/Paul Kolnik/Richard Corman/Howard  Kaplan,4.01,208,1/13/1997,William Morrow Paperbacks,3
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman/Gill Tomblin/Darcey Bussell,4.18,64,6/14/2000,DK Children,1
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss/Veronica Bennett,4.07,144,1/13/2005,Grosset & Dunlap,2
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,4.06,144,5/5/2005,Grosset & Dunlap,2
9153,The Barefoot Book Of Ballet Stories,Jane Yolen,4.21,96,9/1/2004,Barefoot Books,1
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,3.92,144,8/3/2006,Grosset & Dunlap,2
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine/Francis Mason,4.00,560,5/20/1975,Anchor,10
9164,Ballet for Dummies,Scott Speck/Evelyn Cisneros,4.01,348,10/3/2003,For Dummies,6
9171,Time for Ballet,Adèle Geras/Shelagh McNicholas/Adèle Geras,3.72,32,3/30/2004,Dial,0
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,3.53,368,8/11/2002,Routledge,6
9186,Angelina's Ballet Class,Katharine Holabird/Helen Craig,3.88,24,1/19/2006,Grosset & Dunlap,0
9203,San Francisco Ballet at Seventy-Five,Janice Ross/Allan Ulrich/Brigitte Lefevre,4.33,188,11/12/2007,Chronicle Books,3
9216,Ballet and Modern Dance,Susan Au,3.74,224,6/17/2002,Thames  Hudson,4
9223,Teaching Classical Ballet,John               White,4.47,200,4/20/1996,University Press of Florida,3
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.69,160,9/1/2000,Starcatcher Press,3
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.50,160,9/1/2000,Starcatcher Press,3
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.29,135,10/1/1989,Scholastic,2
9262,The Books in My Life,Henry Miller,3.81,327,1/17/1969,New Directions,6
9282,The Smoke Jumper,Nicholas Evans,4.06,576,7/30/2002,Dell,10
9288,La casa de los espíritus,Isabel Allende,4.23,456,9/1/2000,Sudamericana,8
9298,Last Chance Saloon,Marian Keyes,3.81,528,5/27/2003,HarperCollins Publishers,9
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,3.92,456,5/9/2006,William Morrow,8
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,520,7/7/2005,Arrow,9
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.95,578,1/23/2007,William Morrow Paperbacks,10
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.77,640,1/23/2007,William Morrow Paperbacks,12
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.82,368,9/6/2005,William Morrow Paperbacks,6
9305,No Dress Rehearsal,Marian Keyes,3.29,79,12/1/2000,New Island Books,1
9325,Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,4.60,200,11/21/2006,VIZ Media LLC,3
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa/Akira Watanabe,4.56,200,1/10/2006,VIZ Media LLC,3
9327,The House of the Spirits,Isabel Allende/Magda Botin,4.23,491,8/8/1986,Black Swan,9
9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,488,4/19/2005,Everyman's Library,9
9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",Frederick P. Lenz,0.00,228,1/1/2004,Frederick P. Lenz Foundation for American Buddhism,4
9338,Insights: Talks On The Nature Of Existence,Frederick P. Lenz,0.00,304,1/1/2003,Frederick P. Lenz Foundation for American Buddhism,5
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.82,288,11/30/2006,Simon & Schuster,5
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.88,224,9/26/2006,Simon  Schuster,4
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.91,288,10/16/2001,Simon  Schuster,5
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.32,272,3/19/2004,Regnery Publishing,5
9350,The Virtues of Aging,Jimmy Carter,3.55,160,10/13/1998,Ballantine Books,3
9351,Living Faith,Jimmy Carter,3.80,288,9/14/1998,Three Rivers Press (CA),5
9352,Sharing Good Times,Jimmy Carter,3.47,192,11/7/2005,Simon  Schuster,3
9355,Until I Find You,John Irving,3.63,820,5/30/2006,Ballantine Books,15
9361,Atlas Shrugged,Ayn Rand,3.69,1176,4/21/2005,Dutton,22
9362,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,1192,12/28/2004,NAL,22
9363,Atlas Shrugged,Ayn Rand,3.69,1074,3/3/1992,Signet,20
9365,Atlas Shrugged,Ayn Rand,3.69,1168,10/12/1957,Random House,22
9370,Skinny Legs and All,Tom Robbins,4.04,422,3/10/2002,No Exit Press,7
9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,4.19,224,9/11/1995,Ballantine Books,4
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.14,224,5/1/1991,Tarcherperigee,4
9409,The Sari Shop,Rupa Bajwa,3.44,224,6/17/2005,W. W. Norton  Company,4
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,368,11/4/2003,Dell Publishing Company,6
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.66,388,11/28/2006,Dell Publishing Company,7
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,387,12/27/2004,Dell Publishing Company,7
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.78,407,8/31/2004,Dell Publishing Company,7
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,359,2/27/2007,Dial Press,6
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,320,9/14/2000,Transworld Publishers,6
9427,The Story of Chicago May,Nuala O'Faolain,3.24,307,10/1/2005,Riverhead Books,5
9431,Chicago Stories,James T. Farrell/Charles Fanning,3.89,296,6/1/1998,University of Illinois Press,5
9435,Chicago Stories: Tales of the City,John  Miller/Stuart Dybek,3.60,224,2/1/2003,Chronicle Books,4
9438,The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,4.24,1487,8/19/2009,Modern Library/Random House (NY),28
9439,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard/Walter Lowrie,4.10,420,11/21/1968,Princeton University Press,7
9442,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra/Stanley Appelbaum,3.34,288,12/23/1998,Dover Publications,5
9444,The Complete Collected Poems,Maya Angelou,4.42,273,9/13/1994,Random House,5
9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,3.93,640,11/30/1976,Oxford University Press,12
9456,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,4.06,223,1/17/2005,Princeton University Press,4
9457,Hegel's Phenomenology of Spirit,Martin Heidegger/Kenneth Maly/Parvis Emad,4.18,176,8/1/1988,Indiana University Press,3
9462,Plato: Complete Works,Plato/John M. Cooper/Benjamin Jowett/Dorothea Frede/Alexander Nehamas/Paul Woodruff/Anthony Kenny/Rosamond Kent Sprague/Nicholas D. Smith/Karen Bell/D.S. Hutchinson/Donald J. Zeyl/Francisco J. González/Diskin Clay/Malcolm Schofield/Glenn R. Morrow/Jonathan Barnes/G.M.A. Grube/Brad Inwood/Mark Joyal/Jackson P. Hershbell/J.M. Edmonds/C.D.C. Reeve/Myles Burnyeat/Nicholas P. White/Mary Louise Gill/C.J. Rowe/Stanley Lombardo/David Gallop/Jeffrey Mitscherling/Richard D. McKiharan Jr./Andrew S. Becker/Mark Reuter/M.J. Levett/Paul        Ryan,4.35,1838,5/1/1997,Hackett Publishing Company  Inc.,34
9464,A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,Christopher Biffle/Plato,4.33,125,12/28/1995,Mayfield Publishing Company (NY),2
9475,Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,3.82,401,3/1/2003,Orchard Books,7
9479,The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,3.90,128,1/1/2003,Albert Whitman  Company,2
9484,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.40,749,11/3/1998,Modern Library,14
9486,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,4.27,306,12/1/1996,Abingdon Press,5
9487,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,400,10/29/2006,Thomas Nelson,7
9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.80,397,5/1/2000,Signet,7
9490,The Book of Embraces,Eduardo Galeano/Cedric Belfrage/Mark Schafer,4.30,288,4/17/1992,W.W. Norton & Company,5
9491,Experiencing Father's Embrace,Jack Frost,4.33,256,4/1/2006,Destiny Image Incorporated,4
9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,4.21,330,11/1/2006,William B. Eerdmans Publishing Company,6
9497,Memory's Embrace (Corbins  #3),Linda Lael Miller,4.19,320,6/1/1991,Pocket Books,6
9498,Beauty: The Invisible Embrace,John O'Donohue,4.47,261,3/1/2005,Harper Perennial,4
9501,Embrace,Mark Behr,3.80,726,2/1/2001,Little  Brown Book Group,13
9503,Saving Fish from Drowning,Amy Tan,3.43,472,9/26/2006,Ballantine Books,8
9506,Un Lugar Llamado Nada,Amy Tan/Claudia Conde,3.43,475,8/30/2006,Planeta Publishing,8
9507,Virginia Woolf: An Inner Life,Julia Briggs,4.15,544,11/6/2006,Mariner Books,10
9512,Measure for Measure,William Shakespeare,3.68,224,10/27/2005,Penguin Group(CA),4
9515,Henry Adams and the Making of America,Garry Wills,3.79,480,9/14/2005,Houghton Mifflin Harcourt,9
9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi/Mattias Ripa,4.25,153,6/1/2004,Pantheon,2
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,4.24,187,8/2/2005,Pantheon Books,3
9525,Chicken with Plums,Marjane Satrapi,3.86,84,10/3/2006,Pantheon Books,1
9526,Embroideries,Marjane Satrapi/Anjali Singh,3.86,144,4/18/2006,Pantheon,2
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,4.26,520,10/5/2005,Phoenix Press,9
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,4.16,557,7/15/2006,Hyperion Books,10
9532,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,4.31,469,5/19/2002,Starscape,8
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,3.95,451,12/9/2001,Tor Books,8
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4.00,336,12/26/2006,Ballantine Books,6
9539,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,1007,10/15/1993,Tom Doherty Tor Fantasy,19
9540,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,4.20,304,8/6/2006,Thomas Nelson,5
9542,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara/Michelle Sagara West,3.79,507,7/1/2005,Luna,9
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,118,6/9/2009,HarperOne,2
9550,In Praise of Shadows,Jun'ichirō Tanizaki/Thomas J. Harper/Edward G. Seidensticker,4.09,73,5/3/2001,Vintage Classics,1
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.40,272,9/29/2009,HarperOne,5
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,323,8/26/2003,Berkley Books,6
9556,The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,3.86,327,12/1/2003,Vintage Books,6
9557,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,3.83,229,10/3/2002,Vintage,4
9558,Back to Wando Passo,David     Payne,3.25,448,5/23/2006,William Morrow,8
9566,Still Life with Woodpecker,Tom Robbins,4.05,288,4/9/2001,No Exit Press,5
9567,Half Asleep in Frog Pajamas,Tom Robbins,3.74,389,1/5/2002,No Exit Press,7
9571,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,415,5/2/2000,Bantam Books,7
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,556,12/5/1985,Rowohlt Verlag,10
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins/Pociao/Roberto de Hollanda,3.98,376,6/1/1997,Rowohlt Verlag,7
9585,Halbschlaf im Froschpyjama,Tom Robbins/Pociao/Walter Hartmann,3.74,459,11/2/1998,Rowohlt Verlag,8
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,3.96,288,9/8/1998,Dial Press,5
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,3.79,318,1/12/1999,Dial Press Trade Paperback,6
9592,Mother Night,Kurt Vonnegut Jr.,4.22,282,5/11/1999,Dial Press,5
9593,Galápagos,Kurt Vonnegut Jr.,3.88,324,1/12/1999,Dial Press,6
9594,Timequake,Kurt Vonnegut Jr.,3.72,219,8/6/1998,Vintage Classics,4
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,3.87,288,5/11/1999,Dial Press,5
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,3.72,80,12/1/2000,Washington Square Press,1
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,3.77,300,5/11/1999,Dial Press,5
9603,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,3.78,62,1/1/1980,HarperCollins Publishers,1
9605,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut Jr.,4.36,527,5/28/1995,Wings Books,9
9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.41,912,4/5/2005,William Morrow Paperbacks,17
9620,Farewell Summer (Green Town  #3),Ray Bradbury,3.72,211,10/17/2006,William Morrow,3
9622,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,4.21,348,4/7/1990,Bantam Books,6
9623,Dandelion Wine,Ray Bradbury,4.09,267,2/1/1999,William Morrow,5
9626,The Homecoming,Ray Bradbury/Dave McKean,4.08,56,8/30/2006,Collins Design,1
9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.10,176,8/1/1993,Joshua Odell Editions,3
9632,Switch on the Night,Ray Bradbury/Leo Dillon/Diane Dillon,4.13,40,9/14/2004,Dragonfly Books,0
9633,The Best of Ray Bradbury,Ray Bradbury/Dave Gibbons/Richard Corben/Mike Mignola,4.07,162,6/21/2012,iBooks,3
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,384,2/21/2006,Harper Perennial,7
9638,The Cat's Pajamas,Ray Bradbury,3.73,234,7/26/2005,William Morrow Paperbacks,4
9639,Essays,George Orwell/John Carey,4.33,1369,10/15/2002,Everyman's Library Classics,25
9644,Why I Write,George Orwell,4.03,120,9/6/2005,Penguin Books,2
9646,Homage to Catalonia,George Orwell/Lionel Trilling,4.14,232,10/22/1980,Harcourt  Inc.(Harvest Book),4
9648,Keep the Aspidistra Flying,George Orwell,3.88,277,10/26/2000,Penguin Books Ltd,5
9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell/Richard H. Rovere,4.38,480,3/8/1961,Mariner Books,9
9653,If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,4.05,254,6/1/1993,Everyman's Library,4
9657,Parachutes & Kisses,Erica Jong,3.46,405,8/3/2006,Tarcherperigee,7
9659,Fear of Fifty: A Midlife Memoir,Erica Jong,3.55,329,9/7/2006,Tarcherperigee,6
9660,How to Save Your Own Life: An Isadora Wing Novel,Erica Jong/Anthony Burgess,3.60,313,7/6/2006,Tarcherperigee,5
9666,Any Woman's Blues,Erica Jong,3.51,362,1/1/2007,Tarcherperigee,6
9669,What Do Women Want?: Essays by Erica Jong,Erica Jong,3.69,309,5/10/2007,Tarcherperigee,5
9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,3.79,512,5/17/2003,W. W. Norton  Company,9
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.29,384,3/1/1988,Dell,7
9696,Dogeaters,Jessica Hagedorn,3.59,96,12/1/2002,Theatre Communications Group,1
9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,3.84,272,9/4/2002,Farrar  Straus and Giroux,5
9712,Love in the Time of Cholera,Gabriel García Márquez/Edith Grossman,3.91,348,10/5/2003,Vintage International,6
9713,El amor en los tiempos del cólera,Gabriel García Márquez,3.91,451,1/1/1992,Sudamericana,8
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,188,4/10/2003,Bloomsbury Academic,3
9717,The Unbearable Lightness of Being,Milan Kundera/Michael Henry Heim,4.10,320,10/27/2009,Harper Perennial,6
9723,Obasan,Joy Kogawa,3.64,320,12/27/1993,Anchor Books,6
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,4.49,1296,9/16/2002,Tor Books,24
9739,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.07,432,2/15/1987,Tor Books,8
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.75,375,10/17/2006,Crown,7
9746,Mao: The Unknown Story,Jung Chang/Jon Halliday,3.83,801,11/14/2006,Anchor Books,15
9754,The Art of War,Mao Zedong,4.20,328,4/1/2005,El Paso Norte Press,6
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.18,512,4/25/2006,Harper,9
9763,Wild Swans: Three Daughters of China,Jung Chang,4.26,666,4/5/2004,Harper Perennial,12
9767,The Wild Swans,Peg Kerr,3.67,464,11/1/2001,Aspect,8
9784,Women in Love,D.H. Lawrence,3.67,416,1/15/2003,Dover Publications,7
9786,Women Who Love Too Much,Robin Norwood,4.02,314,9/2/2004,Arrow,5
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward/Joan Torres,4.09,304,1/2/2002,Bantam,5
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,284,5/4/1999,Broadway Books,5
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,397,12/26/2006,Anchor Books,7
9796,A Walk in the Woods (Stickerific),Walt Disney Company,3.50,16,1/23/2001,Golden/Disney,0
9799,The Fortress of Solitude,Jonathan Lethem,3.88,528,1/6/2005,Faber and Faber,9
9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson/Lester Dent,3.99,128,12/1/2006,Nostalgia Ventures,2
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,4.27,393,12/31/1980,Picador,7
9811,Difficult Loves,Italo Calvino,3.94,300,9/23/1985,Mariner Books,5
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,272,3/28/1977,Mariner Books,5
9815,The View from Castle Rock,Alice Munro,3.68,349,11/7/2006,Alfred A. Knopf,6
9816,The View From Castle Rock,Alice Munro,3.68,368,11/19/2008,McClelland and Stewart,6
9820,Crossing to Safety,Wallace Stegner/Terry Tempest Williams/T.H. Watkins,4.16,368,4/9/2002,Modern Library,6
9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,3.77,48,8/17/2006,Dutton Books for Young Readers,0
9827,King Rat (Asian Saga  #4),James Clavell,4.14,368,5/19/2009,Delta,6
9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,"John ""Red"" Shea/Mark Wahlberg",3.51,304,3/14/2006,William Morrow,5
9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,4.35,120,8/12/2003,Pantheon,2
9832,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami/Ellen Archer/Patrick Lawlor,3.84,0,10/15/2006,Tantor Media,0
9833,Blind Willow  Sleeping Woman,Haruki Murakami/Philip Gabriel/Jay Rubin,3.84,333,8/29/2006,Alfred A. Knopf,6
9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,3.77,288,10/26/2004,Little  Brown and Company,5
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,3.63,174,3/5/2007,University of North Carolina Press,3
9841,Making Globalization Work,Joseph E. Stiglitz,3.85,384,9/17/2006,W. W. Norton  Company,7
9844,Prep : A Novel,Curtis Sittenfeld,3.38,420,11/22/2005,Random House Trade Paperbacks,7
9862,Tan fuerte  tan cerca,Jonathan Safran Foer,3.98,457,9/30/2005,Lumen,8
9863,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,4.00,69,5/27/1992,British Film Institute,1
9864,The Ground Beneath Her Feet,Salman Rushdie,3.79,576,3/16/2000,Picador,10
